Latitude,Longitude,Time of Observation,Sea Surface Temperature,Latitude1,Longitude1
54.9,8.2,2015-07-02T05:00:00,60.3,54.9,8.075
58.1,3.9,2015-07-02T05:49:00,54.0,57.6,3.8249999999999997
57.2,0.8,2015-07-02T06:00:00,54.1,56.699999999999996,0.425
51.2,1.8,2015-07-02T06:00:00,59.7,51.3,2.125
58.4,1.9,2015-07-02T06:00:00,52.5,58.5,2.125
51.4,2.0,2015-07-02T06:00:00,59.5,51.3,2.125
56.5,3.2,2015-07-02T06:00:00,56.1,56.699999999999996,2.9749999999999996
54.7,3.9,2015-07-02T06:00:00,57.6,54.9,3.8249999999999997
53.5,4.9,2015-07-02T06:00:00,60.8,53.1,4.675
55.0,6.4,2015-07-02T06:00:00,57.6,54.9,6.375
57.0,6.4,2015-07-02T06:00:00,59.0,56.699999999999996,6.375
54.2,7.8,2015-07-02T06:00:00,60.4,54.0,8.075
54.2,7.8,2015-07-02T06:00:00,60.6,54.0,8.075
53.9,7.9,2015-07-02T06:00:00,60.6,54.0,8.075
54.4,7.9,2015-07-02T06:00:00,60.3,54.0,8.075
54.1,8.0,2015-07-02T06:00:00,60.3,54.0,8.075
54.0,8.1,2015-07-02T06:00:00,59.0,54.0,8.075
54.9,8.2,2015-07-02T06:00:00,60.4,54.9,8.075
55.3,1.0,2015-07-02T06:00:00,54.5,54.9,1.275
58.1,3.9,2015-07-02T06:49:00,54.3,57.6,3.8249999999999997
57.2,0.8,2015-07-02T07:00:00,54.1,56.699999999999996,0.425
51.2,1.8,2015-07-02T07:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T07:00:00,59.5,51.3,2.125
56.8,3.9,2015-07-02T07:00:00,55.4,56.699999999999996,3.8249999999999997
54.8,4.1,2015-07-02T07:00:00,57.4,54.9,3.8249999999999997
55.0,6.4,2015-07-02T07:00:00,57.2,54.9,6.375
54.2,7.5,2015-07-02T07:00:00,60.8,54.0,7.225
54.3,7.7,2015-07-02T07:00:00,58.5,54.0,8.075
54.2,7.8,2015-07-02T07:00:00,61.2,54.0,8.075
53.9,7.8,2015-07-02T07:00:00,59.7,54.0,8.075
54.1,8.0,2015-07-02T07:00:00,60.3,54.0,8.075
54.0,8.1,2015-07-02T07:00:00,59.7,54.0,8.075
54.9,8.2,2015-07-02T07:00:00,60.6,54.9,8.075
58.2,3.9,2015-07-02T07:49:00,54.5,58.5,3.8249999999999997
57.2,0.8,2015-07-02T08:00:00,54.1,56.699999999999996,0.425
51.2,1.8,2015-07-02T08:00:00,60.1,51.3,2.125
51.4,2.0,2015-07-02T08:00:00,59.5,51.3,2.125
54.8,4.1,2015-07-02T08:00:00,57.4,54.9,3.8249999999999997
55.0,6.4,2015-07-02T08:00:00,57.0,54.9,6.375
54.2,7.5,2015-07-02T08:00:00,59.9,54.0,7.225
54.3,7.6,2015-07-02T08:00:00,59.9,54.0,7.225
54.2,7.8,2015-07-02T08:00:00,61.2,54.0,8.075
53.9,7.8,2015-07-02T08:00:00,59.4,54.0,8.075
54.2,8.0,2015-07-02T08:00:00,60.3,54.0,8.075
54.0,8.1,2015-07-02T08:00:00,59.5,54.0,8.075
54.9,8.2,2015-07-02T08:00:00,60.6,54.9,8.075
58.2,4.0,2015-07-02T08:49:00,54.1,58.5,3.8249999999999997
57.2,0.8,2015-07-02T09:00:00,54.3,56.699999999999996,0.425
51.2,1.8,2015-07-02T09:00:00,60.1,51.3,2.125
58.4,1.9,2015-07-02T09:00:00,53.4,58.5,2.125
51.4,2.0,2015-07-02T09:00:00,59.5,51.3,2.125
56.5,3.2,2015-07-02T09:00:00,56.1,56.699999999999996,2.9749999999999996
54.8,4.3,2015-07-02T09:00:00,57.7,54.9,4.675
55.0,6.4,2015-07-02T09:00:00,57.2,54.9,6.375
56.9,7.2,2015-07-02T09:00:00,57.2,56.699999999999996,7.225
54.2,7.6,2015-07-02T09:00:00,61.0,54.0,7.225
54.2,7.6,2015-07-02T09:00:00,60.1,54.0,7.225
54.2,7.8,2015-07-02T09:00:00,60.4,54.0,8.075
53.9,7.8,2015-07-02T09:00:00,59.4,54.0,8.075
54.2,8.0,2015-07-02T09:00:00,59.9,54.0,8.075
54.0,8.1,2015-07-02T09:00:00,60.8,54.0,8.075
58.2,4.0,2015-07-02T09:49:00,53.8,58.5,3.8249999999999997
57.2,0.8,2015-07-02T10:00:00,54.3,56.699999999999996,0.425
51.2,1.8,2015-07-02T10:00:00,60.1,51.3,2.125
51.4,2.0,2015-07-02T10:00:00,59.5,51.3,2.125
54.7,4.6,2015-07-02T10:00:00,58.1,54.9,4.675
55.0,6.4,2015-07-02T10:00:00,57.0,54.9,6.375
54.2,7.8,2015-07-02T10:00:00,60.4,54.0,8.075
53.9,7.8,2015-07-02T10:00:00,59.0,54.0,8.075
54.1,7.8,2015-07-02T10:00:00,60.6,54.0,8.075
54.2,7.8,2015-07-02T10:00:00,62.6,54.0,8.075
54.1,7.9,2015-07-02T10:00:00,60.1,54.0,8.075
54.2,8.0,2015-07-02T10:00:00,59.9,54.0,8.075
58.2,4.0,2015-07-02T10:49:00,53.1,58.5,3.8249999999999997
57.2,0.8,2015-07-02T11:00:00,54.3,56.699999999999996,0.425
51.2,1.8,2015-07-02T11:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T11:00:00,59.5,51.3,2.125
54.8,4.8,2015-07-02T11:00:00,58.1,54.9,4.675
55.0,6.4,2015-07-02T11:00:00,57.0,54.9,6.375
54.3,7.6,2015-07-02T11:00:00,61.3,54.0,7.225
54.2,7.8,2015-07-02T11:00:00,60.4,54.0,8.075
53.9,7.9,2015-07-02T11:00:00,59.5,54.0,8.075
54.1,7.9,2015-07-02T11:00:00,61.0,54.0,8.075
54.2,7.9,2015-07-02T11:00:00,60.8,54.0,8.075
54.0,8.1,2015-07-02T11:00:00,60.3,54.0,8.075
54.9,8.2,2015-07-02T11:00:00,61.0,54.9,8.075
54.1,8.2,2015-07-02T11:00:00,61.2,54.0,8.075
58.2,4.0,2015-07-02T11:49:00,53.2,58.5,3.8249999999999997
57.2,0.8,2015-07-02T12:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-02T12:00:00,59.9,51.3,2.125
58.4,1.9,2015-07-02T12:00:00,52.9,58.5,2.125
51.4,2.0,2015-07-02T12:00:00,59.5,51.3,2.125
56.5,3.2,2015-07-02T12:00:00,56.3,56.699999999999996,2.9749999999999996
55.5,3.7,2015-07-02T12:00:00,57.2,55.8,3.8249999999999997
54.9,5.0,2015-07-02T12:00:00,58.1,54.9,4.675
55.0,6.4,2015-07-02T12:00:00,57.0,54.9,6.375
54.5,7.5,2015-07-02T12:00:00,61.3,54.0,7.225
54.2,7.8,2015-07-02T12:00:00,60.6,54.0,8.075
57.3,7.8,2015-07-02T12:00:00,56.3,57.6,8.075
53.9,7.9,2015-07-02T12:00:00,59.5,54.0,8.075
54.2,7.9,2015-07-02T12:00:00,61.0,54.0,8.075
54.2,8.0,2015-07-02T12:00:00,61.5,54.0,8.075
54.9,8.2,2015-07-02T12:00:00,61.0,54.9,8.075
50.8,1.0,2015-07-02T12:00:00,62.1,50.4,1.275
58.1,4.0,2015-07-02T12:49:00,53.4,57.6,3.8249999999999997
51.2,1.8,2015-07-02T13:00:00,59.9,51.3,2.125
55.0,5.0,2015-07-02T13:00:00,57.9,54.9,4.675
55.0,6.4,2015-07-02T13:00:00,57.2,54.9,6.375
54.7,7.4,2015-07-02T13:00:00,62.1,54.9,7.225
54.2,7.8,2015-07-02T13:00:00,61.3,54.0,8.075
53.9,7.9,2015-07-02T13:00:00,59.4,54.0,8.075
54.2,8.0,2015-07-02T13:00:00,61.3,54.0,8.075
54.2,8.0,2015-07-02T13:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-02T13:00:00,58.8,54.0,8.075
58.1,4.0,2015-07-02T13:49:00,53.4,57.6,3.8249999999999997
57.2,0.8,2015-07-02T14:00:00,55.0,56.699999999999996,0.425
51.2,1.8,2015-07-02T14:00:00,59.7,51.3,2.125
51.4,2.0,2015-07-02T14:00:00,59.4,51.3,2.125
55.1,5.1,2015-07-02T14:00:00,57.6,54.9,4.675
55.0,6.4,2015-07-02T14:00:00,57.7,54.9,6.375
54.9,7.3,2015-07-02T14:00:00,60.4,54.9,7.225
54.2,7.8,2015-07-02T14:00:00,61.5,54.0,8.075
54.3,7.9,2015-07-02T14:00:00,60.1,54.0,8.075
54.2,8.0,2015-07-02T14:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-02T14:00:00,59.4,54.0,8.075
54.9,8.2,2015-07-02T14:00:00,61.5,54.9,8.075
58.1,4.0,2015-07-02T14:49:00,53.4,57.6,3.8249999999999997
51.2,1.8,2015-07-02T15:00:00,59.5,51.3,2.125
58.4,1.9,2015-07-02T15:00:00,51.8,58.5,2.125
51.4,2.0,2015-07-02T15:00:00,59.5,51.3,2.125
56.5,3.2,2015-07-02T15:00:00,55.9,56.699999999999996,2.9749999999999996
55.2,3.6,2015-07-02T15:00:00,57.2,54.9,3.8249999999999997
55.1,5.3,2015-07-02T15:00:00,57.6,54.9,5.5249999999999995
55.0,6.4,2015-07-02T15:00:00,57.7,54.9,6.375
55.0,7.1,2015-07-02T15:00:00,60.8,54.9,7.225
54.3,7.6,2015-07-02T15:00:00,60.4,54.0,7.225
54.2,7.8,2015-07-02T15:00:00,60.6,54.0,8.075
53.9,7.9,2015-07-02T15:00:00,59.9,54.0,8.075
54.2,8.0,2015-07-02T15:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-02T15:00:00,59.2,54.0,8.075
58.1,4.0,2015-07-02T15:49:00,54.0,57.6,3.8249999999999997
57.2,0.8,2015-07-02T16:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T16:00:00,59.7,51.3,2.125
51.4,2.0,2015-07-02T16:00:00,59.5,51.3,2.125
55.1,5.6,2015-07-02T16:00:00,57.4,54.9,5.5249999999999995
55.0,6.4,2015-07-02T16:00:00,57.7,54.9,6.375
55.2,7.1,2015-07-02T16:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-02T16:00:00,60.1,54.0,7.225
54.2,7.8,2015-07-02T16:00:00,61.0,54.0,8.075
53.9,7.9,2015-07-02T16:00:00,60.3,54.0,8.075
54.2,7.9,2015-07-02T16:00:00,61.3,54.0,8.075
54.2,8.0,2015-07-02T16:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-02T16:00:00,59.2,54.0,8.075
54.9,8.2,2015-07-02T16:00:00,61.0,54.9,8.075
58.1,4.0,2015-07-02T16:49:00,54.0,57.6,3.8249999999999997
57.2,0.8,2015-07-02T17:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T17:00:00,59.7,51.3,2.125
51.4,2.0,2015-07-02T17:00:00,59.5,51.3,2.125
55.1,5.9,2015-07-02T17:00:00,57.4,54.9,5.5249999999999995
55.0,6.4,2015-07-02T17:00:00,57.9,54.9,6.375
55.2,7.1,2015-07-02T17:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-02T17:00:00,59.7,54.0,7.225
54.2,7.8,2015-07-02T17:00:00,60.8,54.0,8.075
53.9,7.9,2015-07-02T17:00:00,60.4,54.0,8.075
54.3,7.9,2015-07-02T17:00:00,59.5,54.0,8.075
54.2,8.0,2015-07-02T17:00:00,61.5,54.0,8.075
54.0,8.1,2015-07-02T17:00:00,58.8,54.0,8.075
54.9,8.2,2015-07-02T17:00:00,61.2,54.9,8.075
58.1,4.0,2015-07-02T17:49:00,53.8,57.6,3.8249999999999997
57.2,0.8,2015-07-02T18:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T18:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T18:00:00,59.5,51.3,2.125
56.5,3.2,2015-07-02T18:00:00,56.3,56.699999999999996,2.9749999999999996
57.0,5.9,2015-07-02T18:00:00,59.0,56.699999999999996,5.5249999999999995
55.1,6.1,2015-07-02T18:00:00,57.0,54.9,6.375
55.2,7.1,2015-07-02T18:00:00,59.9,54.9,7.225
54.4,7.4,2015-07-02T18:00:00,60.3,54.0,7.225
54.2,7.8,2015-07-02T18:00:00,60.1,54.0,8.075
53.9,7.9,2015-07-02T18:00:00,60.8,54.0,8.075
54.2,7.9,2015-07-02T18:00:00,61.5,54.0,8.075
54.2,7.9,2015-07-02T18:00:00,59.4,54.0,8.075
54.0,8.1,2015-07-02T18:00:00,60.1,54.0,8.075
54.9,8.2,2015-07-02T18:00:00,61.2,54.9,8.075
58.2,4.0,2015-07-02T18:49:00,54.0,58.5,3.8249999999999997
57.2,0.8,2015-07-02T19:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T19:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T19:00:00,59.5,51.3,2.125
55.1,6.2,2015-07-02T19:00:00,57.4,54.9,6.375
55.0,6.4,2015-07-02T19:00:00,57.9,54.9,6.375
55.2,7.1,2015-07-02T19:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-02T19:00:00,60.3,54.0,7.225
54.2,7.8,2015-07-02T19:00:00,60.6,54.0,8.075
53.9,7.8,2015-07-02T19:00:00,60.6,54.0,8.075
54.2,7.9,2015-07-02T19:00:00,61.9,54.0,8.075
54.2,7.9,2015-07-02T19:00:00,61.7,54.0,8.075
54.0,8.1,2015-07-02T19:00:00,60.3,54.0,8.075
54.9,8.2,2015-07-02T19:00:00,61.5,54.9,8.075
58.2,4.0,2015-07-02T19:49:00,54.3,58.5,3.8249999999999997
51.2,1.8,2015-07-02T20:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T20:00:00,59.5,51.3,2.125
53.0,4.0,2015-07-02T20:00:00,60.8,53.1,3.8249999999999997
55.1,6.3,2015-07-02T20:00:00,57.6,54.9,6.375
55.0,6.4,2015-07-02T20:00:00,57.7,54.9,6.375
55.2,7.1,2015-07-02T20:00:00,59.9,54.9,7.225
54.4,7.4,2015-07-02T20:00:00,59.9,54.0,7.225
57.2,7.7,2015-07-02T20:00:00,58.3,56.699999999999996,8.075
54.2,7.8,2015-07-02T20:00:00,61.0,54.0,8.075
54.2,7.9,2015-07-02T20:00:00,61.5,54.0,8.075
54.2,7.9,2015-07-02T20:00:00,61.3,54.0,8.075
54.0,8.1,2015-07-02T20:00:00,60.4,54.0,8.075
54.9,8.2,2015-07-02T20:00:00,61.7,54.9,8.075
50.8,1.0,2015-07-02T20:00:00,66.0,50.4,1.275
58.2,4.0,2015-07-02T20:49:00,54.3,58.5,3.8249999999999997
57.2,0.8,2015-07-02T21:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T21:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T21:00:00,59.5,51.3,2.125
53.2,2.7,2015-07-02T21:00:00,57.2,53.1,2.9749999999999996
56.5,3.2,2015-07-02T21:00:00,55.9,56.699999999999996,2.9749999999999996
57.7,4.7,2015-07-02T21:00:00,58.5,57.6,4.675
55.1,6.3,2015-07-02T21:00:00,57.6,54.9,6.375
55.0,6.4,2015-07-02T21:00:00,57.6,54.9,6.375
55.2,7.1,2015-07-02T21:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-02T21:00:00,59.5,54.0,7.225
54.2,7.8,2015-07-02T21:00:00,60.8,54.0,8.075
54.2,7.9,2015-07-02T21:00:00,61.5,54.0,8.075
54.2,7.9,2015-07-02T21:00:00,61.3,54.0,8.075
54.0,8.1,2015-07-02T21:00:00,59.2,54.0,8.075
54.9,8.2,2015-07-02T21:00:00,61.5,54.9,8.075
56.7,1.0,2015-07-02T21:00:00,55.8,56.699999999999996,1.275
58.2,4.0,2015-07-02T21:49:00,54.5,58.5,3.8249999999999997
57.2,0.8,2015-07-02T22:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T22:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T22:00:00,59.4,51.3,2.125
55.0,6.4,2015-07-02T22:00:00,57.4,54.9,6.375
55.2,7.1,2015-07-02T22:00:00,60.3,54.9,7.225
54.4,7.4,2015-07-02T22:00:00,60.1,54.0,7.225
54.2,7.8,2015-07-02T22:00:00,61.0,54.0,8.075
54.2,7.9,2015-07-02T22:00:00,59.9,54.0,8.075
54.2,8.0,2015-07-02T22:00:00,60.8,54.0,8.075
54.0,8.1,2015-07-02T22:00:00,59.0,54.0,8.075
56.8,1.0,2015-07-02T22:00:00,55.4,56.699999999999996,1.275
58.1,4.0,2015-07-02T22:49:00,54.5,57.6,3.8249999999999997
57.2,0.8,2015-07-02T23:00:00,55.4,56.699999999999996,0.425
51.2,1.8,2015-07-02T23:00:00,59.9,51.3,2.125
51.4,2.0,2015-07-02T23:00:00,59.4,51.3,2.125
55.1,6.1,2015-07-02T23:00:00,57.2,54.9,6.375
55.6,6.3,2015-07-02T23:00:00,58.1,55.8,6.375
55.0,6.4,2015-07-02T23:00:00,57.4,54.9,6.375
55.2,7.1,2015-07-02T23:00:00,59.7,54.9,7.225
54.4,7.4,2015-07-02T23:00:00,59.9,54.0,7.225
54.2,7.8,2015-07-02T23:00:00,61.0,54.0,8.075
53.9,7.8,2015-07-02T23:00:00,59.4,54.0,8.075
54.3,7.8,2015-07-02T23:00:00,60.3,54.0,8.075
54.2,8.0,2015-07-02T23:00:00,60.6,54.0,8.075
54.0,8.1,2015-07-02T23:00:00,61.0,54.0,8.075
54.9,8.2,2015-07-02T23:00:00,61.5,54.9,8.075
57.0,1.0,2015-07-02T23:00:00,54.9,56.699999999999996,1.275
58.1,4.0,2015-07-02T23:49:00,54.5,57.6,3.8249999999999997
57.2,0.8,2015-07-03T00:00:00,55.2,56.699999999999996,0.425
51.2,1.8,2015-07-03T00:00:00,59.7,51.3,2.125
51.4,2.0,2015-07-03T00:00:00,59.4,51.3,2.125
56.5,3.2,2015-07-03T00:00:00,56.5,56.699999999999996,2.9749999999999996
55.1,6.0,2015-07-03T00:00:00,57.6,54.9,6.375
55.0,6.4,2015-07-03T00:00:00,57.4,54.9,6.375
55.2,7.1,2015-07-03T00:00:00,60.1,54.9,7.225
54.5,7.4,2015-07-03T00:00:00,60.1,54.0,7.225
54.3,7.6,2015-07-03T00:00:00,61.2,54.0,7.225
54.2,7.8,2015-07-03T00:00:00,60.8,54.0,8.075
53.9,7.9,2015-07-03T00:00:00,59.4,54.0,8.075
54.2,7.9,2015-07-03T00:00:00,59.5,54.0,8.075
54.0,8.1,2015-07-03T00:00:00,61.2,54.0,8.075
54.9,8.2,2015-07-03T00:00:00,61.3,54.9,8.075
57.1,1.0,2015-07-03T00:00:00,54.9,56.699999999999996,1.275
58.1,4.0,2015-07-03T00:49:00,54.3,57.6,3.8249999999999997
51.2,1.8,2015-07-03T01:00:00,59.7,51.3,2.125
51.4,2.0,2015-07-03T01:00:00,59.2,51.3,2.125
55.2,6.0,2015-07-03T01:00:00,57.0,54.9,6.375
55.0,6.4,2015-07-03T01:00:00,57.4,54.9,6.375
55.2,7.1,2015-07-03T01:00:00,60.6,54.9,7.225
54.5,7.4,2015-07-03T01:00:00,60.1,54.0,7.225
54.2,7.8,2015-07-03T01:00:00,61.0,54.0,8.075
53.9,7.9,2015-07-03T01:00:00,59.4,54.0,8.075
54.2,7.9,2015-07-03T01:00:00,59.5,54.0,8.075
54.0,8.1,2015-07-03T01:00:00,59.0,54.0,8.075
54.9,8.2,2015-07-03T01:00:00,61.2,54.9,8.075
57.3,1.0,2015-07-03T01:00:00,54.9,57.6,1.275
58.1,4.0,2015-07-03T01:49:00,54.1,57.6,3.8249999999999997
57.2,0.8,2015-07-03T02:00:00,55.0,56.699999999999996,0.425
51.2,1.8,2015-07-03T02:00:00,59.5,51.3,2.125
51.4,2.0,2015-07-03T02:00:00,59.4,51.3,2.125
55.1,5.6,2015-07-03T02:00:00,57.9,54.9,5.5249999999999995
55.1,6.0,2015-07-03T02:00:00,57.6,54.9,6.375
55.0,6.4,2015-07-03T02:00:00,57.4,54.9,6.375
54.5,7.0,2015-07-03T02:00:00,59.7,54.0,7.225
55.2,7.1,2015-07-03T02:00:00,60.6,54.9,7.225
54.4,7.4,2015-07-03T02:00:00,60.1,54.0,7.225
54.2,7.8,2015-07-03T02:00:00,61.2,54.0,8.075
53.9,7.9,2015-07-03T02:00:00,59.4,54.0,8.075
54.2,8.0,2015-07-03T02:00:00,60.4,54.0,8.075
54.0,8.1,2015-07-03T02:00:00,59.2,54.0,8.075
54.9,8.2,2015-07-03T02:00:00,61.2,54.9,8.075
57.4,1.0,2015-07-03T02:00:00,55.2,57.6,1.275
58.1,4.0,2015-07-03T02:49:00,54.1,57.6,3.8249999999999997
57.2,0.8,2015-07-03T03:00:00,54.9,56.699999999999996,0.425
51.2,1.8,2015-07-03T03:00:00,59.5,51.3,2.125
51.4,2.0,2015-07-03T03:00:00,59.2,51.3,2.125
56.5,3.2,2015-07-03T03:00:00,54.7,56.699999999999996,2.9749999999999996
58.5,5.0,2015-07-03T03:00:00,53.6,58.5,4.675
55.1,6.1,2015-07-03T03:00:00,57.2,54.9,6.375
54.6,6.7,2015-07-03T03:00:00,59.9,54.9,6.375
55.2,7.1,2015-07-03T03:00:00,60.8,54.9,7.225
54.4,7.4,2015-07-03T03:00:00,60.3,54.0,7.225
54.2,7.8,2015-07-03T03:00:00,61.2,54.0,8.075
53.9,7.8,2015-07-03T03:00:00,59.5,54.0,8.075
54.2,7.9,2015-07-03T03:00:00,60.1,54.0,8.075
54.9,8.2,2015-07-03T03:00:00,61.0,54.9,8.075
57.5,1.0,2015-07-03T03:00:00,54.9,57.6,1.275
58.1,4.0,2015-07-03T03:49:00,54.1,57.6,3.8249999999999997
57.2,0.8,2015-07-03T04:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-03T04:00:00,59.5,51.3,2.125
51.4,2.0,2015-07-03T04:00:00,59.2,51.3,2.125
55.1,6.1,2015-07-03T04:00:00,57.2,54.9,6.375
55.0,6.4,2015-07-03T04:00:00,57.4,54.9,6.375
54.7,6.4,2015-07-03T04:00:00,59.5,54.9,6.375
55.2,7.1,2015-07-03T04:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-03T04:00:00,60.1,54.0,7.225
54.2,7.8,2015-07-03T04:00:00,61.0,54.0,8.075
53.9,7.9,2015-07-03T04:00:00,59.9,54.0,8.075
54.1,7.9,2015-07-03T04:00:00,59.7,54.0,8.075
54.9,8.2,2015-07-03T04:00:00,61.0,54.9,8.075
57.7,1.0,2015-07-03T04:00:00,54.3,57.6,1.275
58.1,4.0,2015-07-03T04:49:00,54.3,57.6,3.8249999999999997
57.2,0.8,2015-07-03T05:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-03T05:00:00,59.5,51.3,2.125
51.4,2.0,2015-07-03T05:00:00,59.4,51.3,2.125
53.7,5.9,2015-07-03T05:00:00,59.5,54.0,5.5249999999999995
54.8,6.2,2015-07-03T05:00:00,59.0,54.9,6.375
55.1,6.3,2015-07-03T05:00:00,57.7,54.9,6.375
55.2,7.1,2015-07-03T05:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-03T05:00:00,60.3,54.0,7.225
54.2,7.8,2015-07-03T05:00:00,61.0,54.0,8.075
53.9,7.9,2015-07-03T05:00:00,60.3,54.0,8.075
54.1,7.9,2015-07-03T05:00:00,60.8,54.0,8.075
54.9,8.2,2015-07-03T05:00:00,61.0,54.9,8.075
57.9,1.0,2015-07-03T05:00:00,54.9,57.6,1.275
58.1,4.0,2015-07-03T05:49:00,54.3,57.6,3.8249999999999997
57.2,0.8,2015-07-03T06:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-03T06:00:00,59.5,51.3,2.125
51.4,2.0,2015-07-03T06:00:00,59.4,51.3,2.125
56.5,3.2,2015-07-03T06:00:00,55.9,56.699999999999996,2.9749999999999996
57.2,5.6,2015-07-03T06:00:00,59.0,56.699999999999996,5.5249999999999995
54.8,5.9,2015-07-03T06:00:00,59.2,54.9,5.5249999999999995
56.9,6.1,2015-07-03T06:00:00,59.0,56.699999999999996,6.375
55.1,6.3,2015-07-03T06:00:00,57.6,54.9,6.375
55.0,6.4,2015-07-03T06:00:00,57.6,54.9,6.375
55.2,7.2,2015-07-03T06:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-03T06:00:00,60.8,54.0,7.225
54.2,7.8,2015-07-03T06:00:00,60.1,54.0,8.075
53.9,7.9,2015-07-03T06:00:00,60.6,54.0,8.075
54.1,7.9,2015-07-03T06:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-03T06:00:00,58.8,54.0,8.075
54.9,8.2,2015-07-03T06:00:00,61.0,54.9,8.075
58.1,1.0,2015-07-03T06:00:00,54.9,57.6,1.275
58.1,4.0,2015-07-03T06:49:00,54.9,57.6,3.8249999999999997
57.2,0.8,2015-07-03T07:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-03T07:00:00,59.5,51.3,2.125
51.4,2.0,2015-07-03T07:00:00,59.4,51.3,2.125
54.9,5.6,2015-07-03T07:00:00,58.8,54.9,5.5249999999999995
55.0,6.4,2015-07-03T07:00:00,57.7,54.9,6.375
55.1,6.5,2015-07-03T07:00:00,58.5,54.9,6.375
55.2,7.2,2015-07-03T07:00:00,60.4,54.9,7.225
54.4,7.4,2015-07-03T07:00:00,61.0,54.0,7.225
54.2,7.8,2015-07-03T07:00:00,59.7,54.0,8.075
53.9,7.9,2015-07-03T07:00:00,61.3,54.0,8.075
54.1,7.9,2015-07-03T07:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-03T07:00:00,59.4,54.0,8.075
54.9,8.2,2015-07-03T07:00:00,61.2,54.9,8.075
58.3,1.0,2015-07-03T07:00:00,54.9,58.5,1.275
58.1,4.0,2015-07-03T07:49:00,56.1,57.6,3.8249999999999997
57.2,0.8,2015-07-03T08:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-03T08:00:00,59.7,51.3,2.125
51.4,2.0,2015-07-03T08:00:00,59.4,51.3,2.125
54.9,5.3,2015-07-03T08:00:00,59.2,54.9,5.5249999999999995
55.0,6.4,2015-07-03T08:00:00,57.7,54.9,6.375
55.1,6.8,2015-07-03T08:00:00,59.5,54.9,6.375
55.2,7.2,2015-07-03T08:00:00,60.1,54.9,7.225
54.4,7.4,2015-07-03T08:00:00,61.0,54.0,7.225
54.2,7.8,2015-07-03T08:00:00,59.9,54.0,8.075
53.9,7.9,2015-07-03T08:00:00,60.4,54.0,8.075
54.1,7.9,2015-07-03T08:00:00,61.5,54.0,8.075
54.0,8.1,2015-07-03T08:00:00,60.1,54.0,8.075
54.9,8.2,2015-07-03T08:00:00,62.1,54.9,8.075
58.5,1.0,2015-07-03T08:00:00,54.9,58.5,1.275
58.1,4.0,2015-07-03T08:49:00,56.1,57.6,3.8249999999999997
57.2,0.8,2015-07-03T09:00:00,54.7,56.699999999999996,0.425
51.2,1.8,2015-07-03T09:00:00,59.9,51.3,2.125
58.4,1.9,2015-07-03T09:00:00,52.3,58.5,2.125
51.4,2.0,2015-07-03T09:00:00,59.5,51.3,2.125
56.5,3.2,2015-07-03T09:00:00,55.6,56.699999999999996,2.9749999999999996
55.0,5.0,2015-07-03T09:00:00,59.4,54.9,4.675
55.0,6.4,2015-07-03T09:00:00,57.4,54.9,6.375
55.1,7.0,2015-07-03T09:00:00,59.7,54.9,7.225
55.2,7.2,2015-07-03T09:00:00,61.5,54.9,7.225
54.4,7.4,2015-07-03T09:00:00,60.8,54.0,7.225
54.2,7.8,2015-07-03T09:00:00,59.7,54.0,8.075
53.9,7.9,2015-07-03T09:00:00,60.3,54.0,8.075
54.1,7.9,2015-07-03T09:00:00,61.2,54.0,8.075
54.0,8.1,2015-07-03T09:00:00,60.1,54.0,8.075
54.9,8.2,2015-07-03T09:00:00,62.8,54.9,8.075
